"Y";"C";"RRR";"PRICE_CATEGORY";"UNITS";"value";"Scenario"
"2045";"SWEDEN";"SE2";"AVERAGE";"Money_per_MWh";47.0323236245697;"GH2E"
"2045";"SWEDEN";"SE3";"AVERAGE";"Money_per_MWh";46.8940829461979;"GH2E"
"2045";"SWEDEN";"SE4";"AVERAGE";"Money_per_MWh";46.9258224354701;"GH2E"
"2045";"UNITED_KINGDOM";"UK";"AVERAGE";"Money_per_MWh";46.4859500244591;"GH2E"
"2045";"ESTONIA";"EE";"AVERAGE";"Money_per_MWh";46.1233053859622;"GH2E"
"2045";"LATVIA";"LV";"AVERAGE";"Money_per_MWh";45.7445107145702;"GH2E"
"2045";"LITHUANIA";"LT";"AVERAGE";"Money_per_MWh";45.6705976220845;"GH2E"
"2045";"POLAND";"PL";"AVERAGE";"Money_per_MWh";46.458261996595;"GH2E"
"2045";"BELGIUM";"BE";"AVERAGE";"Money_per_MWh";47.1562066946509;"GH2E"
"2045";"FRANCE";"FR";"AVERAGE";"Money_per_MWh";46.2844734783506;"GH2E"
"2045";"ITALY";"IT";"AVERAGE";"Money_per_MWh";46.4098787736436;"GH2E"
"2045";"SWITZERLAND";"CH";"AVERAGE";"Money_per_MWh";46.7186482214144;"GH2E"
"2045";"AUSTRIA";"AT";"AVERAGE";"Money_per_MWh";46.8163004182893;"GH2E"
"2045";"CZECH_REPUBLIC";"CZ";"AVERAGE";"Money_per_MWh";46.8407107983409;"GH2E"
"2045";"SPAIN";"ES";"AVERAGE";"Money_per_MWh";44.3378190692359;"GH2E"
"2045";"PORTUGAL";"PT";"AVERAGE";"Money_per_MWh";44.1416622646668;"GH2E"
"2045";"SLOVAKIA";"SK";"AVERAGE";"Money_per_MWh";46.6063875262937;"GH2E"
"2045";"HUNGARY";"HU";"AVERAGE";"Money_per_MWh";46.6023338704795;"GH2E"
"2045";"SLOVENIA";"SI";"AVERAGE";"Money_per_MWh";46.8400844819239;"GH2E"
"2045";"CROATIA";"HR";"AVERAGE";"Money_per_MWh";46.8905415547429;"GH2E"
"2045";"ROMANIA";"RO";"AVERAGE";"Money_per_MWh";46.54757037678;"GH2E"
"2045";"BULGARIA";"BG";"AVERAGE";"Money_per_MWh";46.4565895539278;"GH2E"
"2045";"GREECE";"GR";"AVERAGE";"Money_per_MWh";47.2066556815317;"GH2E"
"2045";"IRELAND";"IE";"AVERAGE";"Money_per_MWh";45.9954961609292;"GH2E"
"2045";"LUXEMBOURG";"LU";"AVERAGE";"Money_per_MWh";47.3197661437621;"GH2E"
"2045";"ALBANIA";"AL";"AVERAGE";"Money_per_MWh";47.5153676619121;"GH2E"
"2045";"MONTENEGRO";"ME";"AVERAGE";"Money_per_MWh";49.9249012185699;"GH2E"
"2045";"NORTH_MACEDONIA";"MK";"AVERAGE";"Money_per_MWh";47.131736786744;"GH2E"
"2045";"BOSNIA_AND_HERZEGOVINA";"BA";"AVERAGE";"Money_per_MWh";47.3930110802405;"GH2E"
"2045";"SERBIA";"RS";"AVERAGE";"Money_per_MWh";47.3540300521447;"GH2E"
"2045";"MALTA";"MT";"AVERAGE";"Money_per_MWh";47.7970325356645;"GH2E"
"2045";"CYPRUS";"CY";"AVERAGE";"Money_per_MWh";44.8783271017149;"GH2E"
"2050";"NORWAY";"NO1";"AVERAGE";"Money_per_MWh";42.0076571466801;"GH2E"
"2050";"NORWAY";"NO2";"AVERAGE";"Money_per_MWh";41.9373652489906;"GH2E"
"2050";"NORWAY";"NO3";"AVERAGE";"Money_per_MWh";42.3303728898331;"GH2E"
"2050";"NORWAY";"NO4";"AVERAGE";"Money_per_MWh";42.3309287867995;"GH2E"
"2050";"NORWAY";"NO5";"AVERAGE";"Money_per_MWh";41.7697497506139;"GH2E"
"2050";"DENMARK";"DK1";"AVERAGE";"Money_per_MWh";41.6886031441797;"GH2E"
"2050";"DENMARK";"DK2";"AVERAGE";"Money_per_MWh";41.8093413762995;"GH2E"
"2050";"FINLAND";"FIN";"AVERAGE";"Money_per_MWh";42.5735678031915;"GH2E"
"2050";"GERMANY";"DE4-E";"AVERAGE";"Money_per_MWh";41.9538682502921;"GH2E"
"2050";"GERMANY";"DE4-N";"AVERAGE";"Money_per_MWh";41.9868747754754;"GH2E"
"2050";"GERMANY";"DE4-S";"AVERAGE";"Money_per_MWh";42.0543478018167;"GH2E"
"2050";"GERMANY";"DE4-W";"AVERAGE";"Money_per_MWh";42.2741417159677;"GH2E"
"2050";"NETHERLANDS";"NL";"AVERAGE";"Money_per_MWh";42.4168651936139;"GH2E"
"2050";"SWEDEN";"SE1";"AVERAGE";"Money_per_MWh";42.2031688376853;"GH2E"
"2050";"SWEDEN";"SE2";"AVERAGE";"Money_per_MWh";42.2719858776967;"GH2E"
"2050";"SWEDEN";"SE3";"AVERAGE";"Money_per_MWh";42.3461753351073;"GH2E"
"2050";"SWEDEN";"SE4";"AVERAGE";"Money_per_MWh";42.1122759319353;"GH2E"
"2050";"UNITED_KINGDOM";"UK";"AVERAGE";"Money_per_MWh";41.5701386826899;"GH2E"
"2050";"ESTONIA";"EE";"AVERAGE";"Money_per_MWh";41.1464894908925;"GH2E"
"2050";"LATVIA";"LV";"AVERAGE";"Money_per_MWh";40.8617032965356;"GH2E"
"2050";"LITHUANIA";"LT";"AVERAGE";"Money_per_MWh";40.6840152038786;"GH2E"
"2050";"POLAND";"PL";"AVERAGE";"Money_per_MWh";41.3306144821962;"GH2E"
"2050";"BELGIUM";"BE";"AVERAGE";"Money_per_MWh";42.136920322027;"GH2E"
"2050";"FRANCE";"FR";"AVERAGE";"Money_per_MWh";41.2901928602326;"GH2E"
"2050";"ITALY";"IT";"AVERAGE";"Money_per_MWh";41.7582586460649;"GH2E"
"2050";"SWITZERLAND";"CH";"AVERAGE";"Money_per_MWh";41.951597370855;"GH2E"
"2050";"AUSTRIA";"AT";"AVERAGE";"Money_per_MWh";41.7330770308842;"GH2E"
"2050";"CZECH_REPUBLIC";"CZ";"AVERAGE";"Money_per_MWh";41.516009263956;"GH2E"
"2050";"SPAIN";"ES";"AVERAGE";"Money_per_MWh";39.4302379910744;"GH2E"
"2050";"PORTUGAL";"PT";"AVERAGE";"Money_per_MWh";39.1789564079978;"GH2E"
"2050";"SLOVAKIA";"SK";"AVERAGE";"Money_per_MWh";41.1605674258959;"GH2E"
"2050";"HUNGARY";"HU";"AVERAGE";"Money_per_MWh";40.9852879698255;"GH2E"
"2050";"SLOVENIA";"SI";"AVERAGE";"Money_per_MWh";41.4252819356104;"GH2E"
"2050";"CROATIA";"HR";"AVERAGE";"Money_per_MWh";41.2546207814857;"GH2E"
"2050";"ROMANIA";"RO";"AVERAGE";"Money_per_MWh";40.6368250145442;"GH2E"
"2050";"BULGARIA";"BG";"AVERAGE";"Money_per_MWh";40.4174725212498;"GH2E"
"2050";"GREECE";"GR";"AVERAGE";"Money_per_MWh";39.1644766261669;"GH2E"
"2050";"IRELAND";"IE";"AVERAGE";"Money_per_MWh";41.1105895031372;"GH2E"
"2050";"LUXEMBOURG";"LU";"AVERAGE";"Money_per_MWh";42.14688923935;"GH2E"
"2050";"ALBANIA";"AL";"AVERAGE";"Money_per_MWh";40.0288907825722;"GH2E"
"2050";"MONTENEGRO";"ME";"AVERAGE";"Money_per_MWh";42.8848048600341;"GH2E"
"2050";"NORTH_MACEDONIA";"MK";"AVERAGE";"Money_per_MWh";40.1180442644491;"GH2E"
"2050";"BOSNIA_AND_HERZEGOVINA";"BA";"AVERAGE";"Money_per_MWh";41.2791380499354;"GH2E"
"2050";"SERBIA";"RS";"AVERAGE";"Money_per_MWh";40.7728678147917;"GH2E"
"2050";"MALTA";"MT";"AVERAGE";"Money_per_MWh";44.7788772548821;"GH2E"
"2050";"CYPRUS";"CY";"AVERAGE";"Money_per_MWh";37.0128354828014;"GH2E"
"2020";"NORWAY";"NO1";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"NORWAY";"NO2";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"NORWAY";"NO3";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"NORWAY";"NO4";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"NORWAY";"NO5";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"DENMARK";"DK1";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"DENMARK";"DK2";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"FINLAND";"FIN";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"GERMANY";"DE4-E";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"GERMANY";"DE4-N";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"GERMANY";"DE4-S";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"GERMANY";"DE4-W";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"NETHERLANDS";"NL";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SWEDEN";"SE1";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SWEDEN";"SE2";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SWEDEN";"SE3";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SWEDEN";"SE4";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"UNITED_KINGDOM";"UK";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"ESTONIA";"EE";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"LATVIA";"LV";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"LITHUANIA";"LT";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"POLAND";"PL";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"BELGIUM";"BE";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"FRANCE";"FR";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"ITALY";"IT";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SWITZERLAND";"CH";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"AUSTRIA";"AT";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"CZECH_REPUBLIC";"CZ";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SPAIN";"ES";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"PORTUGAL";"PT";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SLOVAKIA";"SK";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"HUNGARY";"HU";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SLOVENIA";"SI";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"CROATIA";"HR";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"ROMANIA";"RO";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"BULGARIA";"BG";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"GREECE";"GR";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"IRELAND";"IE";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"LUXEMBOURG";"LU";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"ALBANIA";"AL";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"MONTENEGRO";"ME";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"NORTH_MACEDONIA";"MK";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"BOSNIA_AND_HERZEGOVINA";"BA";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"SERBIA";"RS";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"MALTA";"MT";"AVERAGE";"Money_per_MWh";0;"H2E"
"2020";"CYPRUS";"CY";"AVERAGE";"Money_per_MWh";0;"H2E"
"2025";"NORWAY";"NO1";"AVERAGE";"Money_per_MWh";42.833691240608;"H2E"
"2025";"NORWAY";"NO2";"AVERAGE";"Money_per_MWh";42.8060619224639;"H2E"
"2025";"NORWAY";"NO3";"AVERAGE";"Money_per_MWh";42.7997915227826;"H2E"
"2025";"NORWAY";"NO4";"AVERAGE";"Money_per_MWh";42.6892797010306;"H2E"
"2025";"NORWAY";"NO5";"AVERAGE";"Money_per_MWh";42.804864214383;"H2E"
"2025";"DENMARK";"DK1";"AVERAGE";"Money_per_MWh";44.9566700369117;"H2E"
"2025";"DENMARK";"DK2";"AVERAGE";"Money_per_MWh";44.8761932506559;"H2E"
"2025";"FINLAND";"FIN";"AVERAGE";"Money_per_MWh";43.3579061612894;"H2E"
"2025";"GERMANY";"DE4-E";"AVERAGE";"Money_per_MWh";45.5251692271515;"H2E"
"2025";"GERMANY";"DE4-N";"AVERAGE";"Money_per_MWh";45.4624546154638;"H2E"
"2025";"GERMANY";"DE4-S";"AVERAGE";"Money_per_MWh";45.9843562101468;"H2E"
"2025";"GERMANY";"DE4-W";"AVERAGE";"Money_per_MWh";45.5477735954223;"H2E"
"2025";"NETHERLANDS";"NL";"AVERAGE";"Money_per_MWh";45.8811425296088;"H2E"
"2025";"SWEDEN";"SE1";"AVERAGE";"Money_per_MWh";37.2994867145377;"H2E"
"2025";"SWEDEN";"SE2";"AVERAGE";"Money_per_MWh";38.0996324402505;"H2E"
"2025";"SWEDEN";"SE3";"AVERAGE";"Money_per_MWh";41.2138963917935;"H2E"
"2025";"SWEDEN";"SE4";"AVERAGE";"Money_per_MWh";41.9394424319873;"H2E"
"2025";"UNITED_KINGDOM";"UK";"AVERAGE";"Money_per_MWh";44.7788864808655;"H2E"
"2025";"ESTONIA";"EE";"AVERAGE";"Money_per_MWh";44.3433755324226;"H2E"
"2025";"LATVIA";"LV";"AVERAGE";"Money_per_MWh";44.3525579591556;"H2E"
"2025";"LITHUANIA";"LT";"AVERAGE";"Money_per_MWh";44.3297237745321;"H2E"
"2025";"POLAND";"PL";"AVERAGE";"Money_per_MWh";45.455485680388;"H2E"
"2025";"BELGIUM";"BE";"AVERAGE";"Money_per_MWh";45.9369418914873;"H2E"
"2025";"FRANCE";"FR";"AVERAGE";"Money_per_MWh";42.3589826314406;"H2E"
"2025";"ITALY";"IT";"AVERAGE";"Money_per_MWh";45.1239477801122;"H2E"
"2025";"SWITZERLAND";"CH";"AVERAGE";"Money_per_MWh";45.4907645706321;"H2E"
"2025";"AUSTRIA";"AT";"AVERAGE";"Money_per_MWh";45.304018866076;"H2E"
"2025";"CZECH_REPUBLIC";"CZ";"AVERAGE";"Money_per_MWh";46.1390098306985;"H2E"
"2025";"SPAIN";"ES";"AVERAGE";"Money_per_MWh";43.0827758934677;"H2E"
"2025";"PORTUGAL";"PT";"AVERAGE";"Money_per_MWh";43.4666680147976;"H2E"
"2025";"SLOVAKIA";"SK";"AVERAGE";"Money_per_MWh";45.7255783993124;"H2E"
"2025";"HUNGARY";"HU";"AVERAGE";"Money_per_MWh";45.9791663860349;"H2E"
"2025";"SLOVENIA";"SI";"AVERAGE";"Money_per_MWh";45.939127017764;"H2E"
"2025";"CROATIA";"HR";"AVERAGE";"Money_per_MWh";45.9132254853713;"H2E"
"2025";"ROMANIA";"RO";"AVERAGE";"Money_per_MWh";45.6207085468315;"H2E"
"2025";"BULGARIA";"BG";"AVERAGE";"Money_per_MWh";45.6255333089979;"H2E"
"2025";"GREECE";"GR";"AVERAGE";"Money_per_MWh";45.9339685073828;"H2E"
"2025";"IRELAND";"IE";"AVERAGE";"Money_per_MWh";44.3072039330394;"H2E"
"2025";"LUXEMBOURG";"LU";"AVERAGE";"Money_per_MWh";45.5526673246739;"H2E"
"2025";"ALBANIA";"AL";"AVERAGE";"Money_per_MWh";45.7227989646136;"H2E"
"2025";"MONTENEGRO";"ME";"AVERAGE";"Money_per_MWh";45.876066310571;"H2E"
"2025";"NORTH_MACEDONIA";"MK";"AVERAGE";"Money_per_MWh";45.7899059977384;"H2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"AVERAGE";"Money_per_MWh";45.9728680165092;"H2E"
"2025";"SERBIA";"RS";"AVERAGE";"Money_per_MWh";46.0301864978531;"H2E"
"2025";"MALTA";"MT";"AVERAGE";"Money_per_MWh";27.1505103061701;"H2E"
"2025";"CYPRUS";"CY";"AVERAGE";"Money_per_MWh";22.8494940433071;"H2E"
"2030";"NORWAY";"NO1";"AVERAGE";"Money_per_MWh";35.6782447979382;"H2E"
"2030";"NORWAY";"NO2";"AVERAGE";"Money_per_MWh";35.6517321726013;"H2E"
"2030";"NORWAY";"NO3";"AVERAGE";"Money_per_MWh";35.6229306162703;"H2E"
"2030";"NORWAY";"NO4";"AVERAGE";"Money_per_MWh";35.4968575465526;"H2E"
"2030";"NORWAY";"NO5";"AVERAGE";"Money_per_MWh";35.649881101048;"H2E"
"2030";"DENMARK";"DK1";"AVERAGE";"Money_per_MWh";37.1005554004696;"H2E"
"2030";"DENMARK";"DK2";"AVERAGE";"Money_per_MWh";36.911247822385;"H2E"
"2030";"FINLAND";"FIN";"AVERAGE";"Money_per_MWh";36.32264839164;"H2E"
"2030";"GERMANY";"DE4-E";"AVERAGE";"Money_per_MWh";37.6102697880501;"H2E"
"2030";"GERMANY";"DE4-N";"AVERAGE";"Money_per_MWh";36.667560887991;"H2E"
"2030";"GERMANY";"DE4-S";"AVERAGE";"Money_per_MWh";37.7186338849658;"H2E"
"2030";"GERMANY";"DE4-W";"AVERAGE";"Money_per_MWh";37.1519275433195;"H2E"
"2030";"NETHERLANDS";"NL";"AVERAGE";"Money_per_MWh";37.9059401626142;"H2E"
"2030";"SWEDEN";"SE1";"AVERAGE";"Money_per_MWh";35.1984386559771;"H2E"
"2030";"SWEDEN";"SE2";"AVERAGE";"Money_per_MWh";35.8393478380213;"H2E"
"2030";"SWEDEN";"SE3";"AVERAGE";"Money_per_MWh";36.1787196842323;"H2E"
"2030";"SWEDEN";"SE4";"AVERAGE";"Money_per_MWh";36.2001175645971;"H2E"
"2030";"UNITED_KINGDOM";"UK";"AVERAGE";"Money_per_MWh";37.1099446816783;"H2E"
"2030";"ESTONIA";"EE";"AVERAGE";"Money_per_MWh";36.8168352211073;"H2E"
"2030";"LATVIA";"LV";"AVERAGE";"Money_per_MWh";36.81545462794;"H2E"
"2030";"LITHUANIA";"LT";"AVERAGE";"Money_per_MWh";36.8624054777266;"H2E"
"2030";"POLAND";"PL";"AVERAGE";"Money_per_MWh";37.5371778490064;"H2E"
"2030";"BELGIUM";"BE";"AVERAGE";"Money_per_MWh";37.7526063658583;"H2E"
"2030";"FRANCE";"FR";"AVERAGE";"Money_per_MWh";37.0948115270232;"H2E"
"2030";"ITALY";"IT";"AVERAGE";"Money_per_MWh";36.9779477810488;"H2E"
"2030";"SWITZERLAND";"CH";"AVERAGE";"Money_per_MWh";37.3841653552973;"H2E"
"2030";"AUSTRIA";"AT";"AVERAGE";"Money_per_MWh";37.6283030139703;"H2E"
"2030";"CZECH_REPUBLIC";"CZ";"AVERAGE";"Money_per_MWh";38.0112479719874;"H2E"
"2030";"SPAIN";"ES";"AVERAGE";"Money_per_MWh";37.148837673548;"H2E"
"2030";"PORTUGAL";"PT";"AVERAGE";"Money_per_MWh";36.360459775967;"H2E"
"2030";"SLOVAKIA";"SK";"AVERAGE";"Money_per_MWh";37.8113007448951;"H2E"
"2030";"HUNGARY";"HU";"AVERAGE";"Money_per_MWh";37.8797568886746;"H2E"
"2030";"SLOVENIA";"SI";"AVERAGE";"Money_per_MWh";37.864340902487;"H2E"
"2030";"CROATIA";"HR";"AVERAGE";"Money_per_MWh";37.8750329626581;"H2E"
"2030";"ROMANIA";"RO";"AVERAGE";"Money_per_MWh";37.782337007733;"H2E"
"2030";"BULGARIA";"BG";"AVERAGE";"Money_per_MWh";37.72269024451;"H2E"
"2030";"GREECE";"GR";"AVERAGE";"Money_per_MWh";37.8344572596901;"H2E"
"2030";"IRELAND";"IE";"AVERAGE";"Money_per_MWh";36.9061945551676;"H2E"
"2030";"LUXEMBOURG";"LU";"AVERAGE";"Money_per_MWh";37.6607040500837;"H2E"
"2030";"ALBANIA";"AL";"AVERAGE";"Money_per_MWh";37.6401155791665;"H2E"
"2030";"MONTENEGRO";"ME";"AVERAGE";"Money_per_MWh";37.6815658466367;"H2E"
"2030";"NORTH_MACEDONIA";"MK";"AVERAGE";"Money_per_MWh";37.7790889809513;"H2E"
"2030";"BOSNIA_AND_HERZEGOVINA";"BA";"AVERAGE";"Money_per_MWh";37.8826832141663;"H2E"
"2030";"SERBIA";"RS";"AVERAGE";"Money_per_MWh";37.922088336973;"H2E"
"2030";"MALTA";"MT";"AVERAGE";"Money_per_MWh";37.7029208240251;"H2E"
"2030";"CYPRUS";"CY";"AVERAGE";"Money_per_MWh";37.6947106308462;"H2E"
"2035";"NORWAY";"NO1";"AVERAGE";"Money_per_MWh";36.9232090536871;"H2E"
"2035";"NORWAY";"NO2";"AVERAGE";"Money_per_MWh";36.6604810319428;"H2E"
"2035";"NORWAY";"NO3";"AVERAGE";"Money_per_MWh";36.6422335861963;"H2E"
"2035";"NORWAY";"NO4";"AVERAGE";"Money_per_MWh";36.3917008761779;"H2E"
"2035";"NORWAY";"NO5";"AVERAGE";"Money_per_MWh";36.8712927312467;"H2E"
"2035";"DENMARK";"DK1";"AVERAGE";"Money_per_MWh";37.4505594519271;"H2E"
"2035";"DENMARK";"DK2";"AVERAGE";"Money_per_MWh";37.5080240721338;"H2E"
"2035";"FINLAND";"FIN";"AVERAGE";"Money_per_MWh";36.78023667966;"H2E"
"2035";"GERMANY";"DE4-E";"AVERAGE";"Money_per_MWh";37.8059256377462;"H2E"
"2035";"GERMANY";"DE4-N";"AVERAGE";"Money_per_MWh";37.5839993518075;"H2E"
"2035";"GERMANY";"DE4-S";"AVERAGE";"Money_per_MWh";38.0030261260127;"H2E"
"2035";"GERMANY";"DE4-W";"AVERAGE";"Money_per_MWh";37.8040590238701;"H2E"
"2035";"NETHERLANDS";"NL";"AVERAGE";"Money_per_MWh";37.9368871604655;"H2E"
"2035";"SWEDEN";"SE1";"AVERAGE";"Money_per_MWh";36.549701182117;"H2E"
"2035";"SWEDEN";"SE2";"AVERAGE";"Money_per_MWh";36.6818714376844;"H2E"
"2035";"SWEDEN";"SE3";"AVERAGE";"Money_per_MWh";37.0592637317162;"H2E"
"2035";"SWEDEN";"SE4";"AVERAGE";"Money_per_MWh";37.2278925496236;"H2E"
"2035";"UNITED_KINGDOM";"UK";"AVERAGE";"Money_per_MWh";37.5598241864379;"H2E"
"2035";"ESTONIA";"EE";"AVERAGE";"Money_per_MWh";36.987976645322;"H2E"
"2035";"LATVIA";"LV";"AVERAGE";"Money_per_MWh";37.1611088381324;"H2E"
"2035";"LITHUANIA";"LT";"AVERAGE";"Money_per_MWh";37.3525281808486;"H2E"
"2035";"POLAND";"PL";"AVERAGE";"Money_per_MWh";37.6902529671982;"H2E"
"2035";"BELGIUM";"BE";"AVERAGE";"Money_per_MWh";37.869265202991;"H2E"
"2035";"FRANCE";"FR";"AVERAGE";"Money_per_MWh";37.6528377502358;"H2E"
"2035";"ITALY";"IT";"AVERAGE";"Money_per_MWh";37.9915010708001;"H2E"
"2035";"SWITZERLAND";"CH";"AVERAGE";"Money_per_MWh";37.7399657211067;"H2E"
"2035";"AUSTRIA";"AT";"AVERAGE";"Money_per_MWh";37.9785730471319;"H2E"
"2035";"CZECH_REPUBLIC";"CZ";"AVERAGE";"Money_per_MWh";37.9310967246162;"H2E"
"2035";"SPAIN";"ES";"AVERAGE";"Money_per_MWh";37.4418634055961;"H2E"
"2035";"PORTUGAL";"PT";"AVERAGE";"Money_per_MWh";37.4328572514012;"H2E"
"2035";"SLOVAKIA";"SK";"AVERAGE";"Money_per_MWh";37.8647819445051;"H2E"
